Date_of_Loss,Total_Cost
5/2/2010 0:00,130613.24
5/3/2010 0:00,774953.22
5/4/2010 0:00,889766.75
5/5/2010 0:00,877306.53
5/6/2010 0:00,888995.42
5/7/2010 0:00,891522.2
5/8/2010 0:00,147028.42
5/9/2010 0:00,55377.55
5/10/2010 0:00,854329.38
5/11/2010 0:00,218390.19
5/12/2010 0:00,399816.99
5/13/2010 0:00,1299282.42
5/14/2010 0:00,560537.06
5/15/2010 0:00,409365.39
5/16/2010 0:00,58163.02
5/17/2010 0:00,827977.29
5/18/2010 0:00,1058339.77
5/19/2010 0:00,1628809.33
5/20/2010 0:00,736135.62
5/21/2010 0:00,717799.07
5/22/2010 0:00,350838.15
5/23/2010 0:00,253170.88
5/24/2010 0:00,1160727.7
5/25/2010 0:00,1165579.93
5/26/2010 0:00,1455843.62
5/27/2010 0:00,643950.35
5/28/2010 0:00,626832.3
5/29/2010 0:00,153941.75
5/30/2010 0:00,77121.38
5/31/2010 0:00,526635.43
6/1/2010 0:00,729016.06
6/2/2010 0:00,583295.29
6/3/2010 0:00,928721.34
6/4/2010 0:00,983997.97
6/5/2010 0:00,639848.38
6/6/2010 0:00,772894.86
6/7/2010 0:00,695345.91
6/8/2010 0:00,436793.9
6/9/2010 0:00,269024.46
6/10/2010 0:00,782682.85
6/11/2010 0:00,756511.28
6/12/2010 0:00,160745.09
6/13/2010 0:00,17218.29
6/14/2010 0:00,520717.96
6/15/2010 0:00,516611.78
6/16/2010 0:00,919460.09
6/17/2010 0:00,805987.65
6/18/2010 0:00,797395.41
6/19/2010 0:00,193872.58
6/20/2010 0:00,204951.28
6/21/2010 0:00,320463.38
6/22/2010 0:00,334094.47
6/23/2010 0:00,965334.08
6/24/2010 0:00,1052727.56
6/25/2010 0:00,392025.66
6/26/2010 0:00,683315.29
6/27/2010 0:00,559735.22
6/28/2010 0:00,569192.38
6/29/2010 0:00,712754.59
6/30/2010 0:00,993398.85
7/1/2010 0:00,1220203.88
7/2/2010 0:00,431555.75
7/3/2010 0:00,107674.71
7/4/2010 0:00,318301.31
7/5/2010 0:00,159833.15
7/6/2010 0:00,471492.06
7/7/2010 0:00,426006.51
7/8/2010 0:00,456286.41
7/9/2010 0:00,157989.77
7/10/2010 0:00,356527.14
7/11/2010 0:00,118296.81
7/12/2010 0:00,1194653.36
7/13/2010 0:00,455128.85
7/14/2010 0:00,826214.96
7/15/2010 0:00,732355.84
7/16/2010 0:00,219876.25
7/17/2010 0:00,631256.86
7/18/2010 0:00,223563.71
7/19/2010 0:00,1262959.85
7/20/2010 0:00,543220.14
7/21/2010 0:00,342411.2
7/22/2010 0:00,924895.03
7/23/2010 0:00,666295.31
7/24/2010 0:00,175827.75
7/25/2010 0:00,98819.19
7/26/2010 0:00,424852.68
7/27/2010 0:00,685590.82
7/28/2010 0:00,841868.86
7/29/2010 0:00,916426.66
7/30/2010 0:00,833524.94
7/31/2010 0:00,381172.92
8/1/2010 0:00,494756.39
8/2/2010 0:00,440368.19
8/3/2010 0:00,562794.99
8/4/2010 0:00,1156447.48
8/5/2010 0:00,717419.29
8/6/2010 0:00,377257.37
8/7/2010 0:00,153677.13
8/8/2010 0:00,60157.68
8/9/2010 0:00,843979.41
8/10/2010 0:00,714313.5
8/11/2010 0:00,449018.52
8/12/2010 0:00,753900.82
8/13/2010 0:00,781316.97
8/14/2010 0:00,223858.38
8/15/2010 0:00,106109.57
8/16/2010 0:00,1038010.89
8/17/2010 0:00,260134.95
8/18/2010 0:00,651936.44
8/19/2010 0:00,1718619.85
8/20/2010 0:00,1189437.44
8/21/2010 0:00,363147.89
8/22/2010 0:00,133027.62
8/23/2010 0:00,1131159
8/24/2010 0:00,767176.1
8/25/2010 0:00,727064.74
8/26/2010 0:00,448274.23
8/27/2010 0:00,1008474.98
8/28/2010 0:00,309778.52
8/29/2010 0:00,891511.77
8/30/2010 0:00,515330.11
8/31/2010 0:00,1297377.79
9/1/2010 0:00,718971.32
9/2/2010 0:00,683001.02
9/3/2010 0:00,829159.98
9/4/2010 0:00,358257.61
9/6/2010 0:00,138671.7
9/7/2010 0:00,808169.17
9/8/2010 0:00,963888.41
9/9/2010 0:00,772446.06
9/10/2010 0:00,785976.4
9/11/2010 0:00,208897.84
9/12/2010 0:00,171045.22
9/13/2010 0:00,692999.38
9/14/2010 0:00,721198.42
9/15/2010 0:00,633937.51
9/16/2010 0:00,928743.8
9/17/2010 0:00,382004.96
9/18/2010 0:00,221887.15
9/19/2010 0:00,199099.83
9/20/2010 0:00,716418.77
9/21/2010 0:00,876097.86
9/22/2010 0:00,814236.3
9/23/2010 0:00,864942.18
9/24/2010 0:00,285662.58
9/25/2010 0:00,321662.55
9/26/2010 0:00,106523.41
9/27/2010 0:00,1139584.77
9/28/2010 0:00,884283.38
9/29/2010 0:00,683292.44
9/30/2010 0:00,549009.84
10/1/2010 0:00,848503.59
10/2/2010 0:00,75589.84
10/3/2010 0:00,100145.15
10/4/2010 0:00,249816.29
10/5/2010 0:00,334842.63
10/6/2010 0:00,957723.01
10/7/2010 0:00,323153.73
10/8/2010 0:00,565807.67
10/9/2010 0:00,111852.71
10/10/2010 0:00,129325.58
10/11/2010 0:00,914043.96
10/12/2010 0:00,692907.79
10/13/2010 0:00,583337.05
10/14/2010 0:00,643660.45
10/15/2010 0:00,592703.77
10/16/2010 0:00,300016.38
10/17/2010 0:00,167307.99
10/18/2010 0:00,745383.85
10/19/2010 0:00,936548.94
10/20/2010 0:00,948664.27
10/21/2010 0:00,383787.86
10/22/2010 0:00,618644.7
10/23/2010 0:00,256181.21
10/24/2010 0:00,132753.06
10/25/2010 0:00,798578.11
10/26/2010 0:00,662053.17
10/27/2010 0:00,395127.95
10/28/2010 0:00,648450.12
10/29/2010 0:00,944400.91
10/30/2010 0:00,403071.71
10/31/2010 0:00,134413.09
11/1/2010 0:00,823808.74
11/2/2010 0:00,808638.42
11/3/2010 0:00,759823.23
11/4/2010 0:00,669691.78
11/5/2010 0:00,626318.43
11/6/2010 0:00,362273.92
11/7/2010 0:00,107674.04
11/8/2010 0:00,404684.18
11/9/2010 0:00,442220.28
11/10/2010 0:00,574509.98
11/11/2010 0:00,481266.3
11/12/2010 0:00,1239744.65
11/13/2010 0:00,414444.36
11/14/2010 0:00,145206.6
11/15/2010 0:00,801427.5
11/16/2010 0:00,811732.82
11/17/2010 0:00,748420.33
11/18/2010 0:00,429664.27
11/19/2010 0:00,345578.05
11/20/2010 0:00,425138.05
11/21/2010 0:00,100687.07
11/22/2010 0:00,813603.22
11/23/2010 0:00,325756.41
11/24/2010 0:00,634135.06
11/25/2010 0:00,22506.89
11/26/2010 0:00,380164.97
11/27/2010 0:00,340394.64
11/28/2010 0:00,175914.47
11/29/2010 0:00,656813.28
11/30/2010 0:00,975954.39
12/1/2010 0:00,477553
12/2/2010 0:00,546579.74
12/3/2010 0:00,383652.02
12/4/2010 0:00,609453.98
12/5/2010 0:00,15180.21
12/6/2010 0:00,710204.22
12/7/2010 0:00,366190.42
12/8/2010 0:00,647652.05
12/9/2010 0:00,617005.21
12/10/2010 0:00,1553956.33
12/11/2010 0:00,217429.04
12/12/2010 0:00,215431.12
12/13/2010 0:00,604605.62
12/14/2010 0:00,851591.9
12/15/2010 0:00,706089.19
12/16/2010 0:00,830103.95
12/17/2010 0:00,935415.53
12/18/2010 0:00,959212.18
12/19/2010 0:00,540971.93
12/20/2010 0:00,353028.58
12/21/2010 0:00,1263019.68
12/22/2010 0:00,387174.37
12/23/2010 0:00,140149.55
12/24/2010 0:00,306542.86
12/25/2010 0:00,19922.62
12/26/2010 0:00,254834.48
12/27/2010 0:00,256535.94
12/28/2010 0:00,605201.08
12/29/2010 0:00,475019.25
12/30/2010 0:00,985320.74
12/31/2010 0:00,147898.9
1/1/2011 0:00,363608.16
1/2/2011 0:00,24368.99
1/3/2011 0:00,525719.27
1/4/2011 0:00,755977.99
1/5/2011 0:00,465040.13
1/6/2011 0:00,973059.35
1/7/2011 0:00,281816.88
1/8/2011 0:00,288462.71
1/9/2011 0:00,110472.11
1/10/2011 0:00,329600.64
1/11/2011 0:00,731265.94
1/12/2011 0:00,326921.6
1/13/2011 0:00,635923.76
1/14/2011 0:00,380562.51
1/15/2011 0:00,168145.17
1/16/2011 0:00,746099.9
1/17/2011 0:00,391100.81
1/18/2011 0:00,662877.39
1/19/2011 0:00,507256.53
1/20/2011 0:00,926048.46
1/21/2011 0:00,234577.16
1/22/2011 0:00,353228.72
1/23/2011 0:00,219734.61
1/24/2011 0:00,1197851.42
1/25/2011 0:00,367584.05
1/26/2011 0:00,634174.8
1/27/2011 0:00,698481.64
1/28/2011 0:00,442156.16
1/29/2011 0:00,213265.78
1/30/2011 0:00,76461.63
1/31/2011 0:00,588579.37
2/1/2011 0:00,1022558.11
2/2/2011 0:00,642445.45
2/3/2011 0:00,788054.81
2/4/2011 0:00,1017229.64
2/5/2011 0:00,200819.23
2/6/2011 0:00,92415.2
2/7/2011 0:00,533513.56
2/8/2011 0:00,902891.84
2/9/2011 0:00,522725.54
2/10/2011 0:00,468511.1
2/11/2011 0:00,367896.01
2/12/2011 0:00,232641.77
2/13/2011 0:00,311641.06
2/14/2011 0:00,627356.77
2/15/2011 0:00,817015.44
2/16/2011 0:00,975762.6
2/17/2011 0:00,649744.93
2/18/2011 0:00,527824.65
2/19/2011 0:00,88163.57
2/20/2011 0:00,136662.92
2/21/2011 0:00,636395.1
2/22/2011 0:00,450066.46
2/23/2011 0:00,433493
2/24/2011 0:00,584994.12
2/25/2011 0:00,403386.4
2/26/2011 0:00,333513.91
2/27/2011 0:00,64289.78
2/28/2011 0:00,749186.87
3/1/2011 0:00,666596.66
3/2/2011 0:00,694684.04
3/3/2011 0:00,614520.2
3/4/2011 0:00,144310.81
3/5/2011 0:00,272402.9
3/6/2011 0:00,272323.51
3/7/2011 0:00,394227.28
3/8/2011 0:00,278037.13
3/9/2011 0:00,396041.71
3/10/2011 0:00,409425.53
3/11/2011 0:00,449397.84
3/12/2011 0:00,524187.27
3/13/2011 0:00,113903.77
3/14/2011 0:00,501950.34
3/15/2011 0:00,371177.8
3/16/2011 0:00,481347.51
3/17/2011 0:00,748952.45
3/18/2011 0:00,552798.34
3/19/2011 0:00,350492.57
3/20/2011 0:00,88052.38
3/21/2011 0:00,631675.3
3/22/2011 0:00,836243.16
3/23/2011 0:00,484584.17
3/24/2011 0:00,150038.84
3/25/2011 0:00,884802.63
3/26/2011 0:00,265683.69
3/27/2011 0:00,50438.08
3/28/2011 0:00,426042.26
3/29/2011 0:00,724803.65
3/30/2011 0:00,167121.13
3/31/2011 0:00,407062.8
4/1/2011 0:00,408604.76
4/2/2011 0:00,97548.95
4/3/2011 0:00,138998.7
4/4/2011 0:00,302567.87
4/5/2011 0:00,401108.82
4/6/2011 0:00,316274.59
4/7/2011 0:00,301893.26
4/8/2011 0:00,344195.75
4/9/2011 0:00,386541.84
4/10/2011 0:00,121994.87
4/11/2011 0:00,579362.65
4/12/2011 0:00,173521.67
4/13/2011 0:00,953930.03
4/14/2011 0:00,222529.36
4/15/2011 0:00,371699.79
4/16/2011 0:00,102181.12
4/17/2011 0:00,153262.07
4/18/2011 0:00,519268.92
4/19/2011 0:00,302164.39
4/20/2011 0:00,130553.88
4/21/2011 0:00,227537.09
4/22/2011 0:00,733383.07
4/23/2011 0:00,106144
4/24/2011 0:00,97384.76
4/25/2011 0:00,558489.3
4/26/2011 0:00,757649.61
4/27/2011 0:00,148939.73
4/28/2011 0:00,374018.51
4/29/2011 0:00,396572.97
4/30/2011 0:00,107620.76
5/1/2011 0:00,334195.32
5/2/2011 0:00,321193.43
5/3/2011 0:00,235435.74
5/4/2011 0:00,559543.93
5/5/2011 0:00,242500.1
5/6/2011 0:00,432497.55
5/7/2011 0:00,289987.71
5/8/2011 0:00,22119.01
5/9/2011 0:00,120446.42
5/10/2011 0:00,778725.93
5/11/2011 0:00,566489.81
5/12/2011 0:00,920444.66
5/13/2011 0:00,760319.36
5/14/2011 0:00,308621.49
5/15/2011 0:00,73239.13
5/16/2011 0:00,204293.86
5/17/2011 0:00,572179.69
5/18/2011 0:00,386814.61
5/19/2011 0:00,416818.04
5/20/2011 0:00,697250.73
5/21/2011 0:00,209919.13
5/22/2011 0:00,112427.2
5/23/2011 0:00,827419.74
5/24/2011 0:00,251707.21
5/25/2011 0:00,218876.83
5/26/2011 0:00,429246.37
5/27/2011 0:00,362286.49
5/28/2011 0:00,91033.54
5/29/2011 0:00,177786.75
5/30/2011 0:00,4326.07
5/31/2011 0:00,160942.56
6/1/2011 0:00,344307.74
6/2/2011 0:00,1006273.4
6/3/2011 0:00,477260.7
6/4/2011 0:00,182757.25
6/5/2011 0:00,91519.4
6/6/2011 0:00,650349.34
6/7/2011 0:00,375394.16
6/8/2011 0:00,315780.93
6/9/2011 0:00,328812.27
6/10/2011 0:00,401309.62
6/11/2011 0:00,122779.21
6/12/2011 0:00,317197.37
6/13/2011 0:00,700407.95
6/14/2011 0:00,329443.18
6/15/2011 0:00,579253.25
6/16/2011 0:00,88386.2
6/17/2011 0:00,222311.97
6/18/2011 0:00,68003.5
6/19/2011 0:00,17449.28
6/20/2011 0:00,111964.91
6/21/2011 0:00,337288.68
6/22/2011 0:00,465781.1
6/23/2011 0:00,282742.42
6/24/2011 0:00,280681.63
6/25/2011 0:00,84628.97
6/26/2011 0:00,38882.08
6/27/2011 0:00,260688.22
6/28/2011 0:00,202396.59
6/29/2011 0:00,252872
6/30/2011 0:00,409188.83
7/1/2011 0:00,288427.74
7/2/2011 0:00,149521.67
7/3/2011 0:00,7829.91
7/4/2011 0:00,76883.83
7/5/2011 0:00,186333.32
7/6/2011 0:00,199271.56
7/7/2011 0:00,237379.53
7/8/2011 0:00,334163.75
7/9/2011 0:00,214408.62
7/10/2011 0:00,125977.12
7/11/2011 0:00,1125405.83
7/12/2011 0:00,256022.59
7/13/2011 0:00,665453.55
7/14/2011 0:00,278697.15
7/15/2011 0:00,280137.33
7/16/2011 0:00,120338.55
7/17/2011 0:00,164530.71
7/18/2011 0:00,445394.57
7/19/2011 0:00,358405.83
7/20/2011 0:00,347352.12
7/21/2011 0:00,408523.8
7/22/2011 0:00,301610.79
7/23/2011 0:00,80821.15
7/24/2011 0:00,90428.19
7/25/2011 0:00,349526.35
7/26/2011 0:00,244697.16
7/27/2011 0:00,396829.8
7/28/2011 0:00,144487.27
7/29/2011 0:00,463752.36
7/30/2011 0:00,3777.43
7/31/2011 0:00,320642.79
8/1/2011 0:00,176373.21
8/2/2011 0:00,407826.85
8/3/2011 0:00,463316.86
8/4/2011 0:00,283204.13
8/5/2011 0:00,399524.82
8/6/2011 0:00,237301.96
8/7/2011 0:00,105292.03
8/8/2011 0:00,593622.31
8/9/2011 0:00,430776.49
8/10/2011 0:00,407234.44
8/11/2011 0:00,271313.18
8/12/2011 0:00,527991.77
8/13/2011 0:00,286769.73
8/14/2011 0:00,79461.08
8/15/2011 0:00,460978.96
8/16/2011 0:00,381390.42
8/17/2011 0:00,555262.06
8/18/2011 0:00,589250.26
8/19/2011 0:00,672427.81
8/20/2011 0:00,205123.55
8/21/2011 0:00,193759.06
8/22/2011 0:00,355040.62
8/23/2011 0:00,687402.67
8/24/2011 0:00,178132.99
8/25/2011 0:00,529514.18
8/26/2011 0:00,329461.27
8/27/2011 0:00,122884.47
8/28/2011 0:00,16827.4
8/29/2011 0:00,613978.71
8/30/2011 0:00,363351.49
8/31/2011 0:00,349065.77
9/1/2011 0:00,366533.19
9/2/2011 0:00,359187.12
9/3/2011 0:00,49411.22
9/4/2011 0:00,103470.34
9/6/2011 0:00,778612.47
9/7/2011 0:00,402281.74
9/8/2011 0:00,114012.96
9/9/2011 0:00,543042.74
9/10/2011 0:00,116310.37
9/12/2011 0:00,967162.64
9/13/2011 0:00,140058.73
9/14/2011 0:00,198137.56
9/15/2011 0:00,405643.16
9/16/2011 0:00,90852.26
9/17/2011 0:00,123003.36
9/18/2011 0:00,60078.16
9/19/2011 0:00,279883.78
9/20/2011 0:00,201621.27
9/21/2011 0:00,710618.22
9/22/2011 0:00,252449.84
9/23/2011 0:00,204066.32
9/24/2011 0:00,71614.16
9/25/2011 0:00,104991.68
9/26/2011 0:00,141841.05
9/27/2011 0:00,811650.55
9/28/2011 0:00,504870.74
9/29/2011 0:00,464923.58
9/30/2011 0:00,240607.62
10/1/2011 0:00,109071.86
10/2/2011 0:00,165398.71
10/3/2011 0:00,116174.82
10/4/2011 0:00,301550.31
10/5/2011 0:00,495285.89
10/6/2011 0:00,344936.34
10/7/2011 0:00,278721.59
10/8/2011 0:00,6324
10/9/2011 0:00,86115.96
10/10/2011 0:00,95040.34
10/11/2011 0:00,216321.87
10/12/2011 0:00,259204.86
10/13/2011 0:00,271008.94
10/14/2011 0:00,87396.45
10/15/2011 0:00,61513.16
10/16/2011 0:00,10232.6
10/17/2011 0:00,202418.55
10/18/2011 0:00,171787.23
10/19/2011 0:00,426721.97
10/20/2011 0:00,74247.7
10/21/2011 0:00,338561.6
10/22/2011 0:00,25707.93
10/23/2011 0:00,138463.72
10/24/2011 0:00,132321.19
10/25/2011 0:00,65386.95
10/26/2011 0:00,301291.25
10/27/2011 0:00,85802.65
10/28/2011 0:00,165886.63
10/29/2011 0:00,27532.22
10/30/2011 0:00,14445.94
10/31/2011 0:00,53704.96
11/1/2011 0:00,225142.58
11/2/2011 0:00,444318.12
11/3/2011 0:00,411583.4
11/4/2011 0:00,190831.79
11/5/2011 0:00,238893.59
11/6/2011 0:00,121825.14
11/7/2011 0:00,253402.71
11/8/2011 0:00,407077.43
11/9/2011 0:00,80944.66
11/10/2011 0:00,143278.51
11/11/2011 0:00,315135.26
11/12/2011 0:00,79408.25
11/13/2011 0:00,104422.29
11/14/2011 0:00,59846.2
11/15/2011 0:00,245964.42
11/16/2011 0:00,198555.83
11/17/2011 0:00,348642.37
11/18/2011 0:00,212966.79
11/19/2011 0:00,201393.25
11/20/2011 0:00,13679.4
11/21/2011 0:00,205171.48
11/22/2011 0:00,139751.95
11/23/2011 0:00,310482.69
11/24/2011 0:00,84991.7
11/25/2011 0:00,41660.51
11/26/2011 0:00,188561.96
11/27/2011 0:00,43601.84
11/28/2011 0:00,345279.91
11/29/2011 0:00,332952.83
11/30/2011 0:00,370928.81
12/1/2011 0:00,342166.85
12/2/2011 0:00,417514.07
12/3/2011 0:00,3240.88
12/4/2011 0:00,64509.7
12/5/2011 0:00,288187.45
12/6/2011 0:00,139390.39
12/7/2011 0:00,293728.83
12/8/2011 0:00,344971.73
12/9/2011 0:00,133030
12/10/2011 0:00,172727.58
12/11/2011 0:00,44332.85
12/12/2011 0:00,117933.71
12/13/2011 0:00,259857.71
12/14/2011 0:00,427245.71
12/15/2011 0:00,233071.06
12/16/2011 0:00,150553.97
12/17/2011 0:00,41524.86
12/18/2011 0:00,13756.53
12/19/2011 0:00,279654.64
12/20/2011 0:00,69896.51
12/21/2011 0:00,171043.15
12/22/2011 0:00,324396.18
12/23/2011 0:00,157332.1
12/24/2011 0:00,82515.03
12/25/2011 0:00,8243.33
12/26/2011 0:00,56752.53
12/27/2011 0:00,127160.14
12/28/2011 0:00,67335.18
12/29/2011 0:00,515854.43
12/30/2011 0:00,233753.37
12/31/2011 0:00,172976.42
1/1/2012 0:00,38197.13
1/2/2012 0:00,28744
1/3/2012 0:00,163265.01
1/4/2012 0:00,133523.2
1/5/2012 0:00,317406.73
1/6/2012 0:00,278434.75
1/7/2012 0:00,46735.15
1/8/2012 0:00,26463.56
1/9/2012 0:00,56636.53
1/10/2012 0:00,102837.62
1/11/2012 0:00,327752.71
1/12/2012 0:00,378543.01
1/13/2012 0:00,413637.26
1/14/2012 0:00,54038.61
1/15/2012 0:00,210671.07
1/16/2012 0:00,103703.16
1/17/2012 0:00,210510.48
1/18/2012 0:00,260256.61
1/19/2012 0:00,269996.99
1/20/2012 0:00,217069.34
1/21/2012 0:00,26183.49
1/22/2012 0:00,3523.98
1/23/2012 0:00,403616.75
1/24/2012 0:00,201827.49
1/25/2012 0:00,294258.03
1/26/2012 0:00,208108.49
1/27/2012 0:00,53839.5
1/28/2012 0:00,124467.28
1/29/2012 0:00,19011.42
1/30/2012 0:00,233164.59
1/31/2012 0:00,178787.66
2/1/2012 0:00,222420.14
2/2/2012 0:00,428235.05
2/3/2012 0:00,88560.14
2/4/2012 0:00,35538.96
2/5/2012 0:00,38647.58
2/6/2012 0:00,266754.91
2/7/2012 0:00,121204.54
2/8/2012 0:00,136507.11
2/9/2012 0:00,373522.47
2/10/2012 0:00,160169.39
2/11/2012 0:00,93642.99
2/12/2012 0:00,30399.96
2/13/2012 0:00,133101.99
2/14/2012 0:00,308426.64
2/15/2012 0:00,101045.98
2/16/2012 0:00,142270.76
2/17/2012 0:00,78614.05
2/18/2012 0:00,71155.76
2/19/2012 0:00,19451.47
2/20/2012 0:00,101576.85
2/21/2012 0:00,121491.92
2/22/2012 0:00,196085.53
2/23/2012 0:00,92729.17
2/24/2012 0:00,309319.14
2/25/2012 0:00,122924.24
2/26/2012 0:00,42173.98
2/27/2012 0:00,252973.34
2/28/2012 0:00,40954.55
2/29/2012 0:00,306170.71
3/1/2012 0:00,107138.36
3/2/2012 0:00,124724.51
3/3/2012 0:00,59979.63
3/5/2012 0:00,65638.88
3/6/2012 0:00,85763.32
3/7/2012 0:00,205392.71
3/8/2012 0:00,170922.26
3/9/2012 0:00,58613.26
3/10/2012 0:00,93814.1
3/11/2012 0:00,10802.61
3/12/2012 0:00,195138.57
3/13/2012 0:00,198788.12
3/14/2012 0:00,233708.57
3/15/2012 0:00,60881.27
3/16/2012 0:00,122621.62
3/18/2012 0:00,232831.88
3/19/2012 0:00,63032.12
3/20/2012 0:00,246297.81
3/21/2012 0:00,14373.36
3/22/2012 0:00,149922.9
3/23/2012 0:00,122468.44
3/24/2012 0:00,61016.1
3/25/2012 0:00,21650.11
3/26/2012 0:00,164970.94
3/27/2012 0:00,49929.94
3/28/2012 0:00,56249.52
3/29/2012 0:00,104403.82
3/30/2012 0:00,68778.47
3/31/2012 0:00,9757.11
4/1/2012 0:00,28060.78
4/2/2012 0:00,158409.39
4/3/2012 0:00,5027.29
4/4/2012 0:00,169117.17
4/5/2012 0:00,542678.04
4/6/2012 0:00,27353.54
4/7/2012 0:00,3266.3
4/8/2012 0:00,99461.8
4/9/2012 0:00,60727.69
4/10/2012 0:00,23724.35
4/11/2012 0:00,73718.69
4/12/2012 0:00,53382.47
4/13/2012 0:00,116029.38
4/14/2012 0:00,3008.67
4/15/2012 0:00,32104.06
4/16/2012 0:00,84930.22
4/17/2012 0:00,97379.21
4/18/2012 0:00,121532.37
4/19/2012 0:00,1384.5
4/20/2012 0:00,131017.63
4/21/2012 0:00,111002.73
4/22/2012 0:00,17806.45
4/23/2012 0:00,30080.24
4/24/2012 0:00,83769.39
4/25/2012 0:00,29726.13
4/26/2012 0:00,52967.11
4/27/2012 0:00,61561.95
4/28/2012 0:00,57295.2
4/29/2012 0:00,50974.65
4/30/2012 0:00,116350.5
5/1/2012 0:00,64772.27
5/2/2012 0:00,102317.87
5/3/2012 0:00,66032.91
5/5/2012 0:00,17003.42
5/6/2012 0:00,41257.58
5/7/2012 0:00,135155.4
5/9/2012 0:00,48265.68
5/10/2012 0:00,157833.87
5/11/2012 0:00,174717.47
5/12/2012 0:00,7333.08
5/14/2012 0:00,117919.13
5/15/2012 0:00,70184.78
5/16/2012 0:00,56801.21
5/17/2012 0:00,123099.67
5/18/2012 0:00,16488.74
5/19/2012 0:00,68194.85
5/20/2012 0:00,54393.42
5/21/2012 0:00,72148.95
5/22/2012 0:00,114809.64
5/23/2012 0:00,45343.05
5/24/2012 0:00,35903.91
5/25/2012 0:00,24169.11
5/26/2012 0:00,48917.11
5/27/2012 0:00,6615.8
5/28/2012 0:00,37935.41
5/29/2012 0:00,41749.52
5/30/2012 0:00,84697.56
5/31/2012 0:00,19171.51
6/1/2012 0:00,108793.13
6/2/2012 0:00,88409.17
6/3/2012 0:00,8391.99
6/4/2012 0:00,248679.64
6/5/2012 0:00,64191.09
6/6/2012 0:00,67583.04
6/7/2012 0:00,38962.32
6/8/2012 0:00,91208.5
6/10/2012 0:00,9535.5
6/11/2012 0:00,359113.52
6/12/2012 0:00,221272.84
6/13/2012 0:00,124107.37
6/14/2012 0:00,21513.11
6/15/2012 0:00,180294.62
6/16/2012 0:00,9651.27
6/17/2012 0:00,5197.7
6/18/2012 0:00,90298.58
6/19/2012 0:00,27170.22
6/20/2012 0:00,14141.82
6/21/2012 0:00,183841.5
6/22/2012 0:00,21013.89
6/23/2012 0:00,20831.66
6/24/2012 0:00,28552.63
6/25/2012 0:00,59072.83
6/26/2012 0:00,99161.52
6/27/2012 0:00,31404.58
6/28/2012 0:00,80664.7
6/29/2012 0:00,44553.51
6/30/2012 0:00,48351.65
7/1/2012 0:00,7410.4
7/2/2012 0:00,30567.13
7/3/2012 0:00,138572.13
7/4/2012 0:00,48110.28
7/5/2012 0:00,44561.75
7/6/2012 0:00,86329.56
7/7/2012 0:00,18561.44
7/8/2012 0:00,89957.75
7/9/2012 0:00,49387.81
7/10/2012 0:00,60854.09
7/11/2012 0:00,11554.01
7/12/2012 0:00,39210.14
7/13/2012 0:00,29289.55
7/16/2012 0:00,119066.54
7/17/2012 0:00,15121.95
7/18/2012 0:00,12488.72
7/19/2012 0:00,18488.1
7/20/2012 0:00,187621.18
7/22/2012 0:00,30418.98
7/23/2012 0:00,27382.09
7/25/2012 0:00,13679.15
7/26/2012 0:00,238787.19
7/27/2012 0:00,30446.14
7/28/2012 0:00,4991.05
7/29/2012 0:00,16189.16
7/30/2012 0:00,119902.28
7/31/2012 0:00,73315.85
8/1/2012 0:00,51489.97
8/2/2012 0:00,73433.84
8/3/2012 0:00,3817.61
8/4/2012 0:00,24990.68
8/5/2012 0:00,4957.36
8/6/2012 0:00,24014.28
8/7/2012 0:00,4104.61
8/8/2012 0:00,12437.71
8/9/2012 0:00,7175.1
8/10/2012 0:00,103848.97
8/11/2012 0:00,10969.24
8/12/2012 0:00,41775.16
8/13/2012 0:00,30410.49
8/15/2012 0:00,30471.67
8/16/2012 0:00,27840.65
8/17/2012 0:00,99968.74
8/18/2012 0:00,83844.87
8/19/2012 0:00,4894.86
8/20/2012 0:00,75565.95
8/21/2012 0:00,21470.58
8/22/2012 0:00,61566.26
8/23/2012 0:00,9467.01
8/24/2012 0:00,652.15
8/25/2012 0:00,7561.25
8/26/2012 0:00,32762.7
8/27/2012 0:00,16821.21
8/28/2012 0:00,65515.22
8/29/2012 0:00,41832.64
8/30/2012 0:00,7974.51
8/31/2012 0:00,2582.22
9/1/2012 0:00,3869.37
9/3/2012 0:00,1192.26
9/4/2012 0:00,22931.47
9/5/2012 0:00,49752.87
9/7/2012 0:00,55180.91
9/8/2012 0:00,25823.55
9/9/2012 0:00,10164.25
9/10/2012 0:00,74889.42
9/11/2012 0:00,12151.27
9/12/2012 0:00,56799.46
9/13/2012 0:00,25869.49
9/14/2012 0:00,11013.32
9/15/2012 0:00,22107.23
9/16/2012 0:00,104372.71
9/17/2012 0:00,15153.09
9/18/2012 0:00,36639.8
9/20/2012 0:00,44631.84
9/21/2012 0:00,64684.49
9/22/2012 0:00,6672.73
9/24/2012 0:00,25703.09
9/25/2012 0:00,60220.91
9/29/2012 0:00,31958.51
10/1/2012 0:00,1561.6
10/2/2012 0:00,100476.03
10/3/2012 0:00,35118.86
10/5/2012 0:00,27730.89
10/6/2012 0:00,9456.48
10/7/2012 0:00,7680.21
10/8/2012 0:00,37410.29
10/9/2012 0:00,6440.98
10/10/2012 0:00,310988.19
10/11/2012 0:00,6594.34
10/12/2012 0:00,20142.9
10/13/2012 0:00,368.33
